metric,time_step,hour,q05,q50,q95
depth_residual,55,9.166666666666666,-0.017595653177453017,0.003707556073048207,0.02688485699965519
depth_residual,56,9.333333333333332,-0.01956381972253642,0.005924257282798606,0.013175839316262856
depth_residual,57,9.5,-0.015566644703413396,0.0020024348140628284,0.012709146375700755
depth_residual,58,9.666666666666666,-0.023864749825877073,0.003353075007576839,0.019574957293666883
depth_residual,59,9.833333333333332,-0.007915560152188472,0.007095779645876071,0.029607907118986948
depth_residual,60,10.0,-0.009100487900750003,0.009204214724889206,0.025762590848186776
depth_residual,61,10.166666666666666,-0.021789995645468564,-0.0006162709344846168,0.01865417798572004
depth_residual,62,10.333333333333332,-0.014487393028214082,0.0022390923223600673,0.025122968828846164
depth_residual,63,10.5,-0.033479715106284974,0.0027332010662966255,0.02892591431773634
depth_residual,64,10.666666666666666,-0.01678761148887961,-0.004553486376497606,0.0166856771152264
depth_residual,65,10.833333333333332,-0.01925385685030382,-0.00015783676132205549,0.014962384726261232
depth_residual,66,11.0,-0.021707251850744656,0.002148650246789091,0.015298305128166843
depth_residual,67,11.166666666666666,-0.024541647692746908,0.0005367567452676941,0.02376964427656526
depth_residual,68,11.333333333333332,-0.026283091133348774,-0.00436232207016142,0.019901418404090092
depth_residual,69,11.5,-0.019246175355929193,0.0002924670306522631,0.016403313225649797
depth_residual,70,11.666666666666666,-0.018753084234044953,-0.001011830177232803,0.020348105495425244
depth_residual,71,11.833333333333332,-0.009408770597764949,0.0009005127859494089,0.017769739162074253
depth_residual,72,12.0,-0.01831697210429272,0.0016746884173775706,0.015450595093077243
depth_residual,73,12.166666666666666,-0.01696309602420903,0.004714849145088157,0.027180656584989995
depth_residual,74,12.333333333333332,-0.016739954683116842,0.0052302442334162536,0.019943473126595564
depth_residual,75,12.5,-0.024146375740671105,0.003707316990612289,0.02028670767227697
depth_residual,76,12.666666666666666,-0.014553311548046927,0.0009246805595975044,0.027608081315223697
depth_residual,77,12.833333333333332,-0.018084165276294167,0.003223298004430858,0.02082353880204606
depth_residual,78,13.0,-0.010707201864848078,0.00038193810084875823,0.03021740333773768
depth_residual,79,13.166666666666666,-0.025903341705182267,0.0003278836978528876,0.025377850951646
depth_residual,80,13.333333333333332,-0.018111335091299172,0.002892136821736807,0.022354156160855614
depth_residual,81,13.5,-0.01316361987303698,0.005144611351652187,0.027229989386080733
depth_residual,82,13.666666666666666,-0.015569951321949708,-0.001927852863922233,0.02213751162159234
depth_residual,83,13.833333333333332,-0.02036604278149076,0.0003733487154521653,0.022648176143970043
depth_residual,84,14.0,-0.020700981241222632,0.004883886217626823,0.02515452381172268
depth_residual,85,14.166666666666666,-0.012558267545120929,0.009023399421238504,0.01683549551522693
depth_residual,86,14.333333333333332,-0.01752588728831985,0.0003858859376350693,0.0272713933314101
depth_residual,87,14.5,-0.022051509588000194,0.009466349000770605,0.03248238791207016
depth_residual,88,14.666666666666666,-0.025999586562214058,0.003288097897534842,0.028994381167470475
depth_residual,89,14.833333333333332,-0.027967346580704294,-0.0001128819994455077,0.02106545645318064
depth_residual,90,15.0,-0.025567919526172992,0.002288370879162116,0.01958250298041944
depth_residual,91,15.166666666666666,-0.025738085763501804,-0.0029451318811155314,0.017122159696802704
depth_residual,92,15.333333333333332,-0.016646735688004746,0.005912084041867827,0.020936963076599993
depth_residual,93,15.5,-0.019270770653073192,0.0010446697494972401,0.019904525245078103
depth_residual,94,15.666666666666666,-0.026344878255430096,0.0011983051881268858,0.021178117805110815
depth_residual,95,15.833333333333332,-0.026301019939891267,0.005075266574594589,0.024353862040398595
depth_residual,96,16.0,-0.02834808904281953,0.00623692465863121,0.022218011243902876
depth_residual,97,16.166666666666664,-0.025159551765913446,0.007784013925079436,0.0280781795170454
depth_residual,98,16.333333333333332,-0.020127960410647586,-0.0003803855209049134,0.03198983014270073
depth_residual,99,16.5,-0.034415623557527475,-0.0067734238079136255,0.032772264382386354
depth_residual,100,16.666666666666664,-0.020102375958721698,-0.004288561032353144,0.028846665493567243
depth_residual,101,16.833333333333332,-0.030700930911438523,-0.004492033184101851,0.03270121158989642
depth_residual,102,17.0,-0.025722137683972156,-0.008031310541204095,0.030182013302129336
depth_residual,103,17.166666666666664,-0.022804755452940098,0.004484893136826068,0.024716745246232893
depth_residual,104,17.333333333333332,-0.022600646118489314,-0.0017153560348082408,0.020541703610428206
depth_residual,105,17.5,-0.023809912178057717,-0.004857632142972662,0.029079533839921085
depth_residual,106,17.666666666666664,-0.03073212949032757,0.006707020690830748,0.027453377860558972
depth_residual,107,17.833333333333332,-0.020699322539623418,0.006400721911870008,0.02446394638807361
depth_residual,108,18.0,-0.025900515703807386,0.0026844842563654714,0.01853718709573304
depth_residual,109,18.166666666666664,-0.02762597262260553,0.007639136379416711,0.02796482074653205
depth_residual,110,18.333333333333332,-0.02297973227253981,0.003128625259855411,0.02019797972311622
depth_residual,111,18.5,-0.021271930880772696,-2.5790920335333478e-05,0.026809620003572544
depth_residual,112,18.666666666666664,-0.02103508154396875,0.0001665650219450504,0.017462014165251564
depth_residual,113,18.833333333333332,-0.014936474891488385,0.0055091142172204455,0.023191482599504182
depth_residual,114,19.0,-0.014703080541019894,0.014140286912316266,0.027513431560498475
depth_residual,115,19.166666666666664,-0.024386822758686685,0.004176727352320234,0.02720839998887145
depth_residual,116,19.333333333333332,-0.029609356098472747,0.00170802491887799,0.022253539130141293
depth_residual,117,19.5,-0.021687850543168515,0.005194162664687127,0.024286180906473415
depth_residual,118,19.666666666666664,-0.01371095990908617,0.010818072044831192,0.023218077405171744
depth_residual,119,19.833333333333332,-0.017833052740280887,-0.007869326938635762,0.028345919974442357
depth_residual,120,20.0,-0.02811075548391779,0.0006338014477093729,0.016536604395167156
depth_residual,121,20.166666666666664,-0.012197964533125825,0.005905296526615936,0.016824312554043742
depth_residual,122,20.333333333333332,-0.024292137486502954,0.003768858130408073,0.021028891519295986
depth_residual,123,20.5,-0.010331473059609419,0.0032944323229749106,0.017881812226218617
depth_residual,124,20.666666666666664,-0.015258535459376454,0.002516885035917571,0.026649924990415456
depth_residual,125,20.833333333333332,-0.02308419447183833,-0.0008455347883101622,0.023321953413460175
depth_residual,126,21.0,-0.01871903583362898,-0.002244660815644492,0.018953156578000983
depth_residual,127,21.166666666666664,-0.02230141774451429,-0.001900393894939359,0.01971638550158542
depth_residual,128,21.333333333333332,-0.02497442390301156,-0.00279521887439875,0.014236523967647937
depth_residual,129,21.5,-0.015362985978201734,0.0019183295071539264,0.021124131286344962
depth_residual,130,21.666666666666664,-0.018606618302195663,0.0008267668597062017,0.01262510653350556
depth_residual,131,21.833333333333332,-0.014002867033977535,0.004918591031545558,0.0210715932135823
depth_residual,132,22.0,-0.020139832202855163,0.002690772464461047,0.011470557616777469
depth_residual,133,22.166666666666664,-0.01594284844261355,0.0010227945033138702,0.016137111203988506
depth_residual,134,22.333333333333332,-0.017551781817669834,0.003086638077157103,0.017369350850758674
depth_residual,135,22.5,-0.02209243752620554,-0.003186949162536132,0.019707980722074712
depth_residual,136,22.666666666666664,-0.011321792435797607,-0.0018206627436428563,0.01457372258779074
depth_residual,137,22.833333333333332,-0.010536057982862567,-0.003637985543626737,0.008876564942319799
depth_residual,138,23.0,-0.01989561118934304,-0.003603279261483433,0.004362201389391963
depth_residual,139,23.166666666666664,-0.024233700327753325,-0.00042727309066151187,0.01541828424207663
depth_residual,140,23.333333333333332,-0.02166214086724872,-0.0006388338222045598,0.015979346803541794
depth_residual,141,23.5,-0.015175480374686348,-0.000985030858423594,0.017690996803093505
depth_residual,142,23.666666666666664,-0.01022143159152925,0.002421512407811549,0.011770824893862952
depth_residual,143,23.833333333333332,-0.014854372338669822,0.002330356964269642,0.013642431214516852
depth_residual,144,24.0,-0.014524482018762,0.0035963595842068152,0.015121107958102233
depth_residual,145,24.166666666666664,-0.01648567931584638,-0.00050594944363061,0.012964553295913818
depth_residual,146,24.333333333333332,-0.01473384106055898,0.00479926506837898,0.017268717039204146
depth_residual,147,24.5,-0.011798559526674256,0.002842323031373481,0.01338787317752861
depth_residual,148,24.666666666666664,-0.016434244788550868,0.0021326645495169105,0.014598212443426316
depth_residual,149,24.833333333333332,-0.013322300653035309,0.0014072703293620398,0.011003851788034995
depth_residual,150,25.0,-0.0156345170208651,-0.001508201812728413,0.017856822775317374
depth_residual,151,25.166666666666664,-0.01069692916156208,-0.00038072510076046784,0.019802411651980968
depth_residual,152,25.333333333333332,-0.014463415981131093,0.00042989216624225723,0.01591715128102094
depth_residual,153,25.5,-0.015524653498992175,-0.000410940968486484,0.017273415407349956
depth_residual,154,25.666666666666664,-0.014245134324985342,0.0032896602146648274,0.013660398066096
depth_residual,155,25.833333333333332,-0.007154850328582396,-0.001036119844276949,0.014440483920388639
depth_residual,156,26.0,-0.00725289238121768,0.00436797516890975,0.012561550388971863
depth_residual,157,26.166666666666664,-0.010372723508470743,9.977438266838695e-05,0.012014708364806042
depth_residual,158,26.333333333333332,-0.011163830883334381,-0.00021037606801160152,0.011454305144281907
depth_residual,159,26.5,-0.013998618129427228,0.0021733492306382773,0.01085044692771027
depth_residual,160,26.666666666666664,-0.011326482365235063,0.0014997046199493672,0.011190214429528956
depth_residual,161,26.833333333333332,-0.013739205586598505,0.002874593016615773,0.013361292866017211
depth_residual,162,27.0,-0.014778881405628903,0.003517665897668096,0.009089508096023215
depth_residual,163,27.166666666666664,-0.014185258055594261,-0.0002561996901453145,0.011808899138233579
depth_residual,164,27.333333333333332,-0.014971622410390373,0.002145419044670388,0.012817811032159357
depth_residual,165,27.5,-0.008968278404180364,0.00384038055982866,0.014449072182532734
depth_residual,166,27.666666666666664,-0.010111062234535029,-9.318756220462465e-05,0.012189523113456852
depth_residual,167,27.833333333333332,-0.01666305115780841,0.002890985342730329,0.016642939243463894
depth_residual,168,28.0,-0.01742368174543124,0.0012056040921854527,0.016034576616368094
depth_residual,169,28.166666666666664,-0.015274451771790033,0.0025222091910954703,0.014294718206660955
depth_residual,170,28.333333333333332,-0.01192778695651094,0.004811708184694383,0.014058528121480255
depth_residual,171,28.5,-0.007336817448223255,0.001854710165665574,0.01902550312259368
depth_residual,172,28.666666666666664,-0.010769938973486668,0.0033491276869851705,0.014868793687081022
depth_residual,173,28.833333333333332,-0.011445673361541543,-0.0014066402938840566,0.014059269080717777
depth_residual,174,29.0,-0.01731514601408701,0.003176590763208753,0.01698439742566243
depth_residual,175,29.166666666666664,-0.025861921133451437,0.00326829629392221,0.020736761295633864
depth_residual,176,29.333333333333332,-0.030844277611247355,1.4136502646228122e-05,0.018802390567631916
depth_residual,177,29.5,-0.018424807838033786,0.00317663131416443,0.0175320285327527
depth_residual,178,29.666666666666664,-0.013589848445770042,0.003272289204036452,0.014268623659202048
depth_residual,179,29.833333333333332,-0.02173449917519301,0.007154864919822465,0.030829832858754177
depth_residual,180,30.0,-0.014054820742600239,0.002451540764454141,0.02074199113377524
depth_residual,181,30.166666666666664,-0.014851526252033748,0.001235072401800194,0.021440004448753082
depth_residual,182,30.333333333333332,-0.017967129473188938,-0.004626397993042264,0.01857772680871766
depth_residual,183,30.5,-0.01992978125640039,0.0019496281473084798,0.02233160320555945
depth_residual,184,30.666666666666664,-0.016254954634385615,-0.0035079019977212744,0.03329356824515554
depth_residual,185,30.833333333333332,-0.023474709848486885,0.00515581773103739,0.012871651936742542
depth_residual,186,31.0,-0.017454789142758314,-0.0015504743486154382,0.01992638327652087
depth_residual,187,31.166666666666664,-0.02468846712755639,0.0010986406759211365,0.022309129474705987
depth_residual,188,31.333333333333332,-0.024541095657852997,0.0003446021294780943,0.02272227111782129
depth_residual,189,31.5,-0.01801316134569097,0.006650981165700315,0.018996886952172377
depth_residual,190,31.666666666666664,-0.012029782969640222,0.000504805562447197,0.021083714094623503
depth_residual,191,31.833333333333332,-0.01186775350853084,0.002285874619872161,0.011426062626928567
depth_residual,192,32.0,-0.036304340768034134,0.0019279205645129915,0.02443505569814812
depth_residual,193,32.166666666666664,-0.023142018545825586,-0.0020056334179077706,0.024191534934171657
depth_residual,194,32.33333333333333,-0.02856704076860802,-0.007020534255696334,0.033573179260650204
depth_residual,195,32.5,-0.020485764862014845,0.001962741739938892,0.030138100349373396
depth_residual,196,32.666666666666664,-0.017193563931080028,0.0033578010944011194,0.02230036218781825
depth_residual,197,32.83333333333333,-0.017009866323380196,0.0014829384378084037,0.02139637888231631
depth_residual,198,33.0,-0.02743514742951226,0.0031285879024525454,0.017940259634697364
depth_residual,199,33.166666666666664,-0.014967327070808152,0.006372057661025637,0.024950864118160224
depth_residual,200,33.33333333333333,-0.02057488186048351,0.008928058990846699,0.026323467912912717
depth_residual,201,33.5,-0.018390002628127834,0.0029372863092103074,0.01345778217027627
depth_residual,202,33.666666666666664,-0.027179002566279503,0.004428264265483525,0.028082149642829908
depth_residual,203,33.83333333333333,-0.022086703270087278,0.006086116810883155,0.030888353671593528
depth_residual,204,34.0,-0.027981731474036084,-0.0022784249363950876,0.021627980745076474
depth_residual,205,34.166666666666664,-0.020691754572429222,7.207334861550341e-05,0.017221080783919682
depth_residual,206,34.33333333333333,-0.02596727858595978,0.0026296755031409436,0.018605926388027768
depth_residual,207,34.5,-0.040205640024942514,-0.006217825994542098,0.022214344891983595
depth_residual,208,34.666666666666664,-0.01745248709887138,0.0031324268540910832,0.027271668445930063
depth_residual,209,34.83333333333333,-0.026358906507476326,0.002821825435010819,0.03164237983795042
depth_residual,210,35.0,-0.01475139024483173,0.006026282109794195,0.0214412722577178
depth_residual,211,35.166666666666664,-0.018652240325435887,0.0015778759086530342,0.029446580408047117
depth_residual,212,35.33333333333333,-0.01806913179766364,0.0017399779544651078,0.017904579457291098
depth_residual,213,35.5,-0.02229362778017939,-0.0027764341343617938,0.022586847465774215
depth_residual,214,35.666666666666664,-0.032978254991017544,0.0021681091553392845,0.02289058889236422
depth_residual,215,35.83333333333333,-0.02758975296824153,0.0028480046146186766,0.025874424360916057
depth_residual,216,36.0,-0.024437364869398397,0.0002931721035000223,0.019553981224059377
depth_residual,217,36.166666666666664,-0.009856315114058205,-0.0004311216501907411,0.020299798094707132
depth_residual,218,36.33333333333333,-0.014783896115558255,-0.0006572654519602789,0.015659251350500912
depth_residual,219,36.5,-0.023957236151248673,0.0008125426275406161,0.01661301310092722
depth_residual,220,36.666666666666664,-0.023617202541676232,0.0014315754435791916,0.018788596707554183
depth_residual,221,36.83333333333333,-0.018558923471822954,0.004013204417724764,0.021233534258347606
depth_residual,222,37.0,-0.028932205119004236,0.003235868159407629,0.024890079937583458
depth_residual,223,37.166666666666664,-0.023782513407997932,-0.00019313425851233412,0.019964208304498916
depth_residual,224,37.33333333333333,-0.021330914329857936,0.001285629393385751,0.02148013170927465
depth_residual,225,37.5,-0.03635560417898148,-0.004004663789915042,0.02325163296277337
depth_residual,226,37.666666666666664,-0.024555098613855488,0.0055009960908184025,0.027569140747064867
depth_residual,227,37.83333333333333,-0.017208410276354388,0.0033404986527363068,0.021519089263822816
depth_residual,228,38.0,-0.010260743085111563,0.002933727218246654,0.023929128921652037
depth_residual,229,38.166666666666664,-0.020223596918252856,0.00029281791862700857,0.0318105200231226
depth_residual,230,38.33333333333333,-0.0059408823923348935,0.0035242413280833496,0.023368292676483365
depth_residual,231,38.5,-0.021412032125799375,0.00372922081535286,0.02066379334030674
depth_residual,232,38.666666666666664,-0.021978913138748026,0.0022119640827943515,0.02385077968023407
depth_residual,233,38.83333333333333,-0.013520893113319925,0.008255186066668252,0.03270871028753186
depth_residual,234,39.0,-0.02179266263979061,0.0019671677718148123,0.0354078966842703
depth_residual,235,39.166666666666664,-0.017769994138225095,0.004226172359959521,0.027380180589486994
depth_residual,236,39.33333333333333,-0.024262555899339948,0.004495753800456206,0.01616411434743731
depth_residual,237,39.5,-0.029812742325982394,0.0006205469589609519,0.026298890105767237
depth_residual,238,39.666666666666664,-0.028999665176607292,-0.002763470508636748,0.02383935292306912
depth_residual,239,39.83333333333333,-0.02538722748343592,0.003824232555183771,0.03122034361029269
depth_residual,240,40.0,-0.015520031846055157,0.00490877814595328,0.02253150268315658
depth_residual,241,40.166666666666664,-0.022311744023899974,0.005654734704949538,0.021758210904793657
depth_residual,242,40.33333333333333,-0.03373350092847996,0.0073884685816196505,0.028377547578267277
depth_residual,243,40.5,-0.020566731614046017,0.004092866242437515,0.03245275286305802
depth_residual,244,40.666666666666664,-0.028673423276580512,0.01069521589730621,0.03423184064776377
depth_residual,245,40.83333333333333,-0.03082527643111065,0.002551171159885096,0.03511719712242006
depth_residual,246,41.0,-0.028848686698387617,0.004254393134340673,0.031478645292820996
depth_residual,247,41.166666666666664,-0.0322831690775902,0.004938292211106088,0.04047096548658839
depth_residual,248,41.33333333333333,-0.03719033459174119,0.004539496461572451,0.03322523048357727
depth_residual,249,41.5,-0.02667227968426988,-0.003381524959757992,0.01982513982231118
depth_residual,250,41.666666666666664,-0.030242948068800856,0.0018407483728341278,0.029699057675012956
depth_residual,251,41.83333333333333,-0.020547051290084602,0.002541388667178318,0.03934008185109129
depth_residual,252,42.0,-0.027188482444154907,0.00680953582798513,0.03150017160882918
depth_residual,253,42.166666666666664,-0.03721374615873925,0.007474612970031408,0.02787476513287991
depth_residual,254,42.33333333333333,-0.019351072856876393,0.00434858596082674,0.023852641129413033
depth_residual,255,42.5,-0.01232971491762563,0.00472295359608535,0.034256473028227874
depth_residual,256,42.666666666666664,-0.025653562459197057,0.0008274635203703168,0.01887072818854153
depth_residual,257,42.83333333333333,-0.0259906609909037,0.002890114770970023,0.029198996333114527
depth_residual,258,43.0,-0.019563850566676755,0.0029374431455450323,0.021654570730240224
depth_residual,259,43.166666666666664,-0.015029274471634145,0.001193707000181607,0.022421966619425762
depth_residual,260,43.33333333333333,-0.013128520879689508,-0.0023245425183504725,0.02702842905640933
depth_residual,261,43.5,-0.027885442299574906,-0.0007359215396213759,0.0183622072191088
depth_residual,262,43.666666666666664,-0.017735599468285474,-0.0005912085496967562,0.023680265789503403
depth_residual,263,43.83333333333333,-0.01872515347605639,0.0037262891492545053,0.016411680788215026
depth_residual,264,44.0,-0.02787721377205689,-0.002555055017732122,0.008678365168232949
depth_residual,265,44.166666666666664,-0.020197232744635855,0.0006116462730555994,0.009838727509914968
depth_residual,266,44.33333333333333,-0.01807814582174474,0.0033702597918354588,0.031395646475439166
depth_residual,267,44.5,-0.016356630188645898,0.005817273813502541,0.025904204566816334
depth_residual,268,44.666666666666664,-0.015322539755892617,0.009214333478218137,0.021211555228761222
depth_residual,269,44.83333333333333,-0.01992638669969128,-0.004126657313243895,0.01637355910602543
depth_residual,270,45.0,-0.02558459558157763,-0.0036129736811141844,0.02062928750107491
depth_residual,271,45.166666666666664,-0.022002360984040646,0.004127994349908487,0.023562315488092966
depth_residual,272,45.33333333333333,-0.014357082379160835,0.007565705284609842,0.025260124973904254
depth_residual,273,45.5,-0.021259169921786794,0.005994385815063785,0.030694237691656478
depth_residual,274,45.666666666666664,-0.012501892082254704,0.003520863581433359,0.017951103535073686
depth_residual,275,45.83333333333333,-0.02016546707731016,0.0014862565792998078,0.017727747555249727
depth_residual,276,46.0,-0.01658897797373394,0.0045743287722835035,0.022297180972635274
depth_residual,277,46.166666666666664,-0.013676590928495911,-0.0005181265424425985,0.022548341365010362
depth_residual,278,46.33333333333333,-0.019504289897248735,1.2457675268279234e-05,0.018718012796304896
depth_residual,279,46.5,-0.021378781064932052,-0.0009340517549018823,0.01780785791442064
depth_residual,280,46.666666666666664,-0.015433553961935255,-0.0014975266289550537,0.022492923107642598
depth_residual,281,46.83333333333333,-0.016115758568145854,-0.001177553201154674,0.011505300700153216
depth_residual,282,47.0,-0.01748735551911523,-0.0016128761722146862,0.011260918691046935
depth_residual,283,47.166666666666664,-0.018701979413030284,0.0005499070858684812,0.017080644306140015
depth_residual,284,47.33333333333333,-0.01742857882340711,0.0033569998716688754,0.011859842279419648
depth_residual,285,47.5,-0.011887913986277834,0.004324714488675982,0.009725747301511213
depth_residual,286,47.666666666666664,-0.013971996339215476,0.005554054288091345,0.01417071391748919
total_outflow_residual,0,0.0,-0.3170221036095021,-0.12360229434978631,0.33244684810090197
total_outflow_residual,1,0.16666666666666666,-2.081621291160141,-0.16120667078758188,1.5421159250002325
total_outflow_residual,2,0.3333333333333333,-4.467153155220052,-0.961494375029968,2.9730487975655038
total_outflow_residual,3,0.5,-5.969475879309637,1.0996979021071382,5.642539786998391
total_outflow_residual,4,0.6666666666666666,-7.740347714071254,-0.4958045984147219,7.673694370495959
total_outflow_residual,5,0.8333333333333333,-7.304846723069467,0.35737343084648643,8.791353734474637
total_outflow_residual,6,1.0,-5.985442894307411,-0.7579928560114482,4.1674598235837035
total_outflow_residual,7,1.1666666666666665,-5.133597636911962,-0.3316303265410596,5.0555812407491185
total_outflow_residual,8,1.3333333333333333,-7.017180225302605,1.0193843799644213,5.62165095098871
total_outflow_residual,9,1.5,-7.380412660960915,1.066823173489471,6.798801754144171
total_outflow_residual,10,1.6666666666666665,-5.281687529700392,-0.07557871555126638,6.822841969872628
total_outflow_residual,11,1.8333333333333333,-3.92307207337067,1.034254939724427,4.821144111285162
total_outflow_residual,12,2.0,-4.052641200735238,1.0259189484801254,6.945196550947152
total_outflow_residual,13,2.1666666666666665,-3.7031695019804824,2.0903976175452783,5.496050882448963
total_outflow_residual,14,2.333333333333333,-4.152065852245543,0.9996052052906776,7.479111625804241
total_outflow_residual,15,2.5,-5.61040445680305,1.0138193432171114,7.442587327867529
total_outflow_residual,16,2.6666666666666665,-8.114301902657425,2.4364682119250674,6.216292993313944
total_outflow_residual,17,2.833333333333333,-8.288079379054683,0.3759612532031156,5.607695152212203
total_outflow_residual,18,3.0,-6.234491501134963,0.37436906090239574,6.588357974450297
total_outflow_residual,19,3.1666666666666665,-3.2452406415572304,1.1961596358410986,7.217223215711273
total_outflow_residual,20,3.333333333333333,-7.699811136265821,1.6892850271756856,5.728770176694414
total_outflow_residual,21,3.5,-5.672557685289304,1.4528283693752826,4.827872194970997
total_outflow_residual,22,3.6666666666666665,-4.064012769175756,1.2718964028935815,7.059437604235473
total_outflow_residual,23,3.833333333333333,-7.746987592383936,-0.9129370191740129,4.640673865737938
total_outflow_residual,24,4.0,-6.605678887879937,0.34458798487913,4.604893825539149
total_outflow_residual,25,4.166666666666666,-7.406763655357098,0.5587438111257512,8.560193023974055
total_outflow_residual,26,4.333333333333333,-7.4919821861336775,1.9763231504734264,6.4634958984128525
total_outflow_residual,27,4.5,-6.325903093329681,1.220999626175562,6.976315429995064
total_outflow_residual,28,4.666666666666666,-5.09641292514844,-0.7783845734466226,6.430557212943747
total_outflow_residual,29,4.833333333333333,-7.852219626469961,0.8255961508633831,9.737152326489703
total_outflow_residual,30,5.0,-2.813590590762952,1.632843356938558,8.257389615168547
total_outflow_residual,31,5.166666666666666,-4.140440567649378,1.639339699995368,11.021213711133317
total_outflow_residual,32,5.333333333333333,-5.034159707436412,0.9212839099684089,4.7368038364915925
