scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,defect_type,true_node,start_hour,duration_h,flow,abs_flow,is_active
1,1.666667,2-hop,0.14285714285714285,7,1.5633575941028592,2.1687466603819043,I,HS1313402,8,12,61.7252,61.7252,True
1,1.666667,3+-hop,0.14655172413793102,116,1.537461844180223,4.441105802671144,I,HS1313402,8,12,61.7252,61.7252,True
1,1.833333,0-hop,0.0,1,7.956459112021637e-06,5.6320184064843255e-06,I,HS1313402,8,12,61.7252,61.7252,True
1,1.833333,1-hop,0.0,4,2.4097305468219994e-05,1.900175152551202e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,1.833333,2-hop,0.14285714285714285,7,1.5626171467553214,2.167718293162901,I,HS1313402,8,12,61.7252,61.7252,True
1,1.833333,3+-hop,0.14655172413793102,116,1.5239632870826658,4.411413684422515,I,HS1313402,8,12,61.7252,61.7252,True
1,2.0,0-hop,0.0,1,3.602666216217563e-06,2.5501648605847036e-06,I,HS1313402,8,12,61.7252,61.7252,True
1,2.0,1-hop,0.0,4,2.8369096878761285e-05,4.083801522011331e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,2.0,2-hop,0.14285714285714285,7,1.561916277170018,2.1668066625576246,I,HS1313402,8,12,61.7252,61.7252,True
1,2.0,3+-hop,0.14655172413793102,116,1.518304276242357,4.401679863197276,I,HS1313402,8,12,61.7252,61.7252,True
1,2.166667,0-hop,0.0,1,3.0346271574690435e-06,2.1480756410674538e-06,I,HS1313402,8,12,61.7252,61.7252,True
1,2.166667,1-hop,0.0,4,7.841592320883552e-06,1.1129010735139834e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,2.166667,2-hop,0.14285714285714285,7,1.5628356615492245,2.1680710069667035,I,HS1313402,8,12,61.7252,61.7252,True
1,2.166667,3+-hop,0.14655172413793102,116,1.5129584289838651,4.393211187690067,I,HS1313402,8,12,61.7252,61.7252,True
1,2.333333,0-hop,0.0,1,1.7595140140370473e-05,1.24548058049479e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,2.333333,1-hop,0.0,4,8.333463580554329e-05,0.00012099128069551202,I,HS1313402,8,12,61.7252,61.7252,True
1,2.333333,2-hop,0.14285714285714285,7,1.5665766046985,2.1733373221219128,I,HS1313402,8,12,61.7252,61.7252,True
1,2.333333,3+-hop,0.14655172413793102,116,1.514271711529213,4.400569497632056,I,HS1313402,8,12,61.7252,61.7252,True
1,2.5,0-hop,0.0,1,4.321576624800565e-05,3.0590491012684786e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,2.5,1-hop,0.0,4,0.00021976345283717416,0.0003194173055182141,I,HS1313402,8,12,61.7252,61.7252,True
1,2.5,2-hop,0.14285714285714285,7,1.5700395979524324,2.17822383520441,I,HS1313402,8,12,61.7252,61.7252,True
1,2.5,3+-hop,0.14655172413793102,116,1.519861233758765,4.419436769447634,I,HS1313402,8,12,61.7252,61.7252,True
1,2.666667,0-hop,0.0,1,0.00017352936798553802,0.00012283360987596617,I,HS1313402,8,12,61.7252,61.7252,True
1,2.666667,1-hop,0.0,4,0.0009243030939095941,0.001341226165644468,I,HS1313402,8,12,61.7252,61.7252,True
1,2.666667,2-hop,0.14285714285714285,7,1.572118694780839,2.181464398013269,I,HS1313402,8,12,61.7252,61.7252,True
1,2.666667,3+-hop,0.14655172413793102,116,1.5254075359548271,4.437732066151986,I,HS1313402,8,12,61.7252,61.7252,True
1,2.833333,0-hop,0.0,1,0.0001394459153175317,9.870747159257913e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,2.833333,1-hop,0.0,4,0.0007399947794710783,0.0010726000487805967,I,HS1313402,8,12,61.7252,61.7252,True
1,2.833333,2-hop,0.14285714285714285,7,1.571350132272579,2.1802551715852965,I,HS1313402,8,12,61.7252,61.7252,True
1,2.833333,3+-hop,0.14655172413793102,116,1.5302965463406148,4.4528787815376525,I,HS1313402,8,12,61.7252,61.7252,True
1,3.0,0-hop,0.0,1,0.0002152477750079573,0.00015236418785436167,I,HS1313402,8,12,61.7252,61.7252,True
1,3.0,1-hop,0.0,4,0.0002933455051421248,0.0003781415390196933,I,HS1313402,8,12,61.7252,61.7252,True
