node_id,active_max_energy,active_mean_energy,x_km,y_km
HS1308302,0.001033932012926078,0.00028439276249947123,1.286414000000106,1.2581419999999925
HS1306554,0.0010334274070761158,0.0002734441893062461,0.36936999999999537,0.8108759999999893
HS1344166,0.001033362762159993,0.0002754392446152425,0.34554800000006797,0.29575
HS1313001,0.001033268452919728,0.000273333188032119,0.8708390000000363,0.16225799999997254
HS1316530,0.001033221145081438,0.00027220927079424384,1.6280410000000847,1.218179999999993
HS1330826,0.0010331906140582496,0.0002757938951106686,0.5161600000000326,0.9238059999999823
HS1313613,0.0010331434034539639,0.0002743000448294081,1.3652390000000596,0.9110129999999772
HS1313676,0.0010331192841670305,0.00027320540713566193,0.5933370000000577,0.4741460000000079
HS1313402,0.0010218966213174517,0.00027783362607687996,1.0988050000000513,0.921744000000006
HS1324403,0.0010172305314647611,0.00027323704883579225,0.7147240000000457,0.5372899999999791
HS1316814,0.0010159102559495804,0.00027342927314228803,2.049475000000093,1.381386999999988
HS1311339,0.0010133669685818475,0.00026747351133787607,1.7876310000000522,0.5954400000000023
HS1316643,0.0010101974378046133,0.00027417947287834666,2.083073000000091,1.042078999999969
HS1313794,0.0010085817986453427,0.00030055174052175126,1.231639000000083,0.9852459999999846
HS1330842,0.0010046102529903684,0.0002751155103164696,0.4837310000000289,1.10299099999998
HS1316786,0.0010025911077913253,0.00028519350395677165,1.7805800000000744,1.2527629999999772
HS1313290,0.0009944162839702377,0.0002656635501712634,0.5959750000000932,0.6809130000000004
HS1316585,0.0009910403558024798,0.0002670786852093122,1.9503180000000866,0.8942519999999786
HS1316202,0.0009898095438569442,0.00033562507947053707,1.5910250000000232,1.1521269999999786
HS1313569,0.0009896238013455921,0.0002985845540619042,1.1896500000000232,0.8252299999999814
HS1313471,0.0009851633454314413,0.00030052230345389445,1.2493580000000075,0.5670669999999809
HS1316467,0.0009847195378926302,0.00027400232563326983,1.9741300000000046,1.1412799999999697
HS1313167,0.0009768212929806245,0.0002900642639700574,1.00651800000004,0.5960779999999795
HS1344159,0.0009762821690506685,0.00027536401440514673,1.3982430000000168,1.0661589999999852
HS1313640,0.0009692278049231162,0.0002683399369995938,1.4498360000000103,0.5842719999999972
HS1316835,0.0009675105127527376,0.00027206782979196254,1.9914050000000278,1.320130999999994
HS1316849,0.0009574955147215481,0.0002751668922288528,1.9503870000001042,1.275871999999974
HS1311473,0.0009539848377312569,0.0002539134612281909,0.6989120000000112,0.08965700000000652
HS2003023,0.0009538479313241785,0.0002842753874124474,0.7744800000000978,1.3373360000000103
HS1313026,0.0009479618309703085,0.0002511354827256404,0.9225460000000895,0.4061119999999646
HS2003070,0.0009477995199319065,0.0002698752265439363,0.4993150000000605,1.2421639999999898
HS1313391,0.0009450937212618904,0.00033606055381961273,0.9994580000001005,0.8746940000000177
HS1313025,0.0009409316179359668,0.0002621813011998885,0.7930850000000792,0.35615299999999117
HS1316892,0.0009370351438165373,0.00027493604730444295,2.092810000000056,1.2713190000000176
HS1313220,0.0009352935749692011,0.00026214553941272735,0.8412110000000103,0.9442829999999958
HS1313965,0.000915127828965382,0.0002803630514129781,1.6452860000000802,0.5554419999999809
HS1318293,0.0008944703485043992,0.0002805010840410076,0.6445740000000224,0.7044990000000108
HS1313044,0.0008671658790200098,0.00029910310434257527,0.7480910000000149,0.4623449999999721
HS1313508,0.0008523421909883596,0.0002563233210308074,1.0765250000000233,0.4852490000000107
1,0.0008388321498274831,0.0002528993935332714,1.3872020000000485,1.5861840000000085
HS2003013,0.0006970681455662781,0.00020817587413440899,0.9226300000000046,1.3891479999999865
MH0100292,0.0006035678938797864,0.0002111519789595951,1.2165690000000178,0.6950189999999711
HS1316554,0.0,0.0,1.7808390000000363,1.0580619999999763
HS1344261,0.0,0.0,1.7772400000001072,0.7466309999999939
