node_id,active_max_energy,active_mean_energy,x_km,y_km
HS1306571,0.0009806435383269922,0.00025003335071268007,0.5583500000000932,0.9042299999999813
HS1316643,0.0009795884633633678,0.0002846308111740607,2.083073000000091,1.042078999999969
HS1316010,0.0009771019801186214,0.00025449131695109094,1.5467420000000858,0.6299349999999977
HS1316563,0.0009766317587953986,0.00027171669659219704,1.8401840000000085,1.0008649999999908
HS1313676,0.0009749155992440242,0.00025781516147160865,0.5933370000000577,0.4741460000000079
HS1313083,0.0009716261012863858,0.0002916567092009494,0.472954000000027,0.34890299999999114
HS1311887,0.0009709172127505471,0.00025084849303724294,1.385060000000056,0.3907509999999893
HS1311349,0.0009678751346272613,0.0002480808099577282,2.0588760000000477,0.7572430000000168
HS1313835,0.000967353793926141,0.0002484238491507314,1.3478170000000391,1.0425580000000192
HS1313597,0.00096702686111725,0.00025333288061987394,1.2930290000000968,0.8699419999999809
HS1344166,0.000965948013014522,0.000252144245924798,0.34554800000006797,0.29575
HS1316814,0.0009658374265913719,0.00024374964725500594,2.049475000000093,1.381386999999988
HS1314210,0.0009646689735263123,0.00024888812903246695,0.406627000000095,0.8550100000000093
MH0200661,0.0009644330473494124,0.0002558868759481034,0.3354960000000428,0.29081599999999164
HS1316585,0.0009640716474593031,0.0002504678188313804,1.9503180000000866,0.8942519999999786
HS1311475,0.0009626648877829032,0.00025623168472522985,0.6863010000000941,0.0953169999999809
HS1313001,0.0009626136359243362,0.0002497488559063833,0.8708390000000363,0.16225799999997254
MH0201597,0.000962356560328904,0.0002489160880801894,0.1435700000000652,0.7004249999999883
HS1316344,0.0009623518480364194,0.0002520825662606949,1.5238040000000037,0.8441749999999884
HS1313140,0.0009620124564117222,0.00031374629674972836,0.9461110000000336,0.5601919999999809
HS1313740,0.0009618821618824412,0.0002592502315858125,1.3402420000000856,0.7841699999999837
HS1314268,0.0009618535179888782,0.00027151013246502363,0.2168390000000363,1.0864670000000043
HS1313534,0.0009616633388103988,0.0002669940006528892,1.1358910000000615,0.6524199999999837
HS1318293,0.0009615229162370601,0.0002627703326981019,0.6445740000000224,0.7044990000000108
HS1313205,0.0009607871926785238,0.0002587755826703887,0.895938000000082,0.8220590000000084
YS2003067,0.0009605587741595589,0.00025010839091722017,0.46819200000003913,1.2334600000000209
HS1313613,0.0009604187575298405,0.0002481440287200198,1.3652390000000596,0.9110129999999772
HS1306554,0.0009603967180262736,0.00024990303703753785,0.36936999999999537,0.8108759999999893
HS1316811,0.0009603317828107297,0.00025543249550952533,1.9844740000000456,1.4724560000000055
HS1313618,0.0009603222767385668,0.00024817801346309554,1.503560000000056,0.4774919999999693
MH0101924,0.0009602471503928258,0.00025078391409602205,1.1872700000000187,0.7612679999999818
HS1316530,0.0009602446511829436,0.00024776177096208247,1.6280410000000847,1.218179999999993
HS1313298,0.0009601634929611015,0.00025847060377574783,0.5362989999999991,0.6515739999999641
HS1330826,0.0009600959720187876,0.0002549402481918264,0.5161600000000326,0.9238059999999823
HS1308302,0.000954126904092059,0.0002906780490739326,1.286414000000106,1.2581419999999925
HS1311339,0.0009521179813136552,0.00024236038570695775,1.7876310000000522,0.5954400000000023
HS1313290,0.0009450035100595049,0.00025228563002977736,0.5959750000000932,0.6809130000000004
HS2003070,0.0009306646843101381,0.00023428927935399766,0.4993150000000605,1.2421639999999898
MH0258475,0.0009299642736268772,0.0002550285655521015,2.316451000000001,1.103283999999985
HS1324403,0.0009296189611506695,0.00025018040813467365,0.7147240000000457,0.5372899999999791
HS1313025,0.0009282429850092435,0.0002338370736380151,0.7930850000000792,0.35615299999999117
HS1313220,0.0009275820381767184,0.00024107176888481035,0.8412110000000103,0.9442829999999958
HS1313569,0.0009210125379307223,0.000251956132251932,1.1896500000000232,0.8252299999999814
HS1313402,0.0009187344346990753,0.00025298459012554786,1.0988050000000513,0.921744000000006
HS1316892,0.0009129475433076039,0.00025094179034651455,2.092810000000056,1.2713190000000176
HS2003013,0.0009088242299760575,0.00021112289446508176,0.9226300000000046,1.3891479999999865
HS1314237,0.0009041939187934179,0.00026381861641181187,0.3203150000000605,0.9573129999999656
HS1313026,0.0009007888325273261,0.00023981833865599793,0.9225460000000895,0.4061119999999646
HS1313965,0.0008901056434898868,0.000251396404668243,1.6452860000000802,0.5554419999999809
HS1316676,0.0008781428182829302,0.00034233858469848584,2.064304000000004,1.0601969999999856
