scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,is_active,defect_type,true_node,start_hour,duration_h,flow,abs_flow
7,3.666667,0-hop,0.0,1,0.0006183085333838684,0.0035443044929131333,True,I,MH0258475,8,12,1.1101,1.1101
7,3.666667,1-hop,0.0,1,0.0005836137357486017,0.002434667586307595,True,I,MH0258475,8,12,1.1101,1.1101
7,3.666667,2-hop,0.0,1,0.0011834132527452203,0.002937714080656125,True,I,MH0258475,8,12,1.1101,1.1101
7,3.666667,3+-hop,0.008,125,0.0641099557827363,0.15282657970293131,True,I,MH0258475,8,12,1.1101,1.1101
7,3.833333,0-hop,0.0,1,1.6871761543154145e-05,9.671330252146962e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,3.833333,1-hop,0.0,1,1.7697554941281347e-05,7.382907689307028e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,3.833333,2-hop,0.0,1,3.250508950466745e-05,8.06908819969144e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,3.833333,3+-hop,0.008,125,0.06246468452383739,0.14806998657388595,True,I,MH0258475,8,12,1.1101,1.1101
7,4.0,0-hop,0.0,1,2.1970814092953248e-05,0.00012594239105263665,True,I,MH0258475,8,12,1.1101,1.1101
7,4.0,1-hop,0.0,1,4.248230854440799e-05,0.00017722389530794408,True,I,MH0258475,8,12,1.1101,1.1101
7,4.0,2-hop,0.0,1,4.4168010940357786e-05,0.0001096430070840162,True,I,MH0258475,8,12,1.1101,1.1101
7,4.0,3+-hop,0.008,125,0.06276786551874461,0.14855669885339481,True,I,MH0258475,8,12,1.1101,1.1101
7,4.166667,0-hop,0.0,1,7.195129921321566e-05,0.0004124434635839216,True,I,MH0258475,8,12,1.1101,1.1101
7,4.166667,1-hop,0.0,1,1.546059205639779e-05,6.449711519649847e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,4.166667,2-hop,0.0,1,2.166057869074174e-05,5.377038567663533e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,4.166667,3+-hop,0.008,125,0.0634396840029941,0.14975533450478618,True,I,MH0258475,8,12,1.1101,1.1101
7,4.333333,0-hop,0.0,1,0.00045082788401749674,0.002584262077233403,True,I,MH0258475,8,12,1.1101,1.1101
7,4.333333,1-hop,0.0,1,0.000372780042352963,0.0015551304404701138,True,I,MH0258475,8,12,1.1101,1.1101
7,4.333333,2-hop,0.0,1,0.0003135764981905094,0.0007784246897355189,True,I,MH0258475,8,12,1.1101,1.1101
7,4.333333,3+-hop,0.008,125,0.06350713866986543,0.14944159400384716,True,I,MH0258475,8,12,1.1101,1.1101
7,4.5,0-hop,0.0,1,0.0004893505620144308,0.002805084034770277,True,I,MH0258475,8,12,1.1101,1.1101
7,4.5,1-hop,0.0,1,0.00048363264711868205,0.002017575422740238,True,I,MH0258475,8,12,1.1101,1.1101
7,4.5,2-hop,0.0,1,0.0003573519035201336,0.0008870930896583249,True,I,MH0258475,8,12,1.1101,1.1101
7,4.5,3+-hop,0.008,125,0.06475935451847782,0.15290758478911323,True,I,MH0258475,8,12,1.1101,1.1101
7,4.666667,0-hop,0.0,1,0.00044845858283927684,0.0025706806298529646,True,I,MH0258475,8,12,1.1101,1.1101
7,4.666667,1-hop,0.0,1,0.00047300625329802767,0.0019732451833888616,True,I,MH0258475,8,12,1.1101,1.1101
7,4.666667,2-hop,0.0,1,0.0003256121694493913,0.0008083021318254612,True,I,MH0258475,8,12,1.1101,1.1101
7,4.666667,3+-hop,0.008,125,0.06597113717223753,0.15610461634039194,True,I,MH0258475,8,12,1.1101,1.1101
7,4.833333,0-hop,0.0,1,0.0005676653401093979,0.0032540046057745273,True,I,MH0258475,8,12,1.1101,1.1101
7,4.833333,1-hop,0.0,1,0.0007031056706524166,0.002933153353374623,True,I,MH0258475,8,12,1.1101,1.1101
7,4.833333,2-hop,0.0,1,0.000477753793578194,0.0011859796594518145,True,I,MH0258475,8,12,1.1101,1.1101
7,4.833333,3+-hop,0.008,125,0.06632776016245168,0.15512780837982557,True,I,MH0258475,8,12,1.1101,1.1101
7,5.0,0-hop,0.0,1,0.00018700223440152022,0.0010719451920658148,True,I,MH0258475,8,12,1.1101,1.1101
7,5.0,1-hop,0.0,1,0.00024574436967767774,0.0010251743828551016,True,I,MH0258475,8,12,1.1101,1.1101
7,5.0,2-hop,0.0,1,0.00029534716819774664,0.0007331720619857133,True,I,MH0258475,8,12,1.1101,1.1101
7,5.0,3+-hop,0.008,125,0.06743779795345212,0.15952933251371462,True,I,MH0258475,8,12,1.1101,1.1101
7,5.166667,0-hop,0.0,1,8.744769679393117e-05,0.000501272824014565,True,I,MH0258475,8,12,1.1101,1.1101
7,5.166667,1-hop,0.0,1,0.00011551468905894715,0.0004818938485631643,True,I,MH0258475,8,12,1.1101,1.1101
7,5.166667,2-hop,0.0,1,0.00019620739182098684,0.0004870667252916266,True,I,MH0258475,8,12,1.1101,1.1101
7,5.166667,3+-hop,0.008,125,0.06790118946531999,0.1604326141278643,True,I,MH0258475,8,12,1.1101,1.1101
7,5.333333,0-hop,0.0,1,7.275964537854022e-07,4.17077112952966e-06,True,I,MH0258475,8,12,1.1101,1.1101
7,5.333333,1-hop,0.0,1,1.0378375807579249e-06,4.329557998634314e-06,True,I,MH0258475,8,12,1.1101,1.1101
7,5.333333,2-hop,0.0,1,1.8204564878757184e-06,4.519115064199533e-06,True,I,MH0258475,8,12,1.1101,1.1101
7,5.333333,3+-hop,0.008,125,0.06798877147319835,0.16071811164892896,True,I,MH0258475,8,12,1.1101,1.1101
7,5.5,0-hop,0.0,1,8.156447160366414e-05,0.00046754865501342737,True,I,MH0258475,8,12,1.1101,1.1101
7,5.5,1-hop,0.0,1,0.00010934497169601234,0.00045615557346765295,True,I,MH0258475,8,12,1.1101,1.1101
7,5.5,2-hop,0.0,1,0.00016920854041190415,0.00042004457072134936,True,I,MH0258475,8,12,1.1101,1.1101
7,5.5,3+-hop,0.008,125,0.06809191386473172,0.16066368063331934,True,I,MH0258475,8,12,1.1101,1.1101
7,5.666667,0-hop,0.0,1,0.00016281154868528537,0.000933277922504664,True,I,MH0258475,8,12,1.1101,1.1101
7,5.666667,1-hop,0.0,1,0.00021861251374238137,0.0009119881328479766,True,I,MH0258475,8,12,1.1101,1.1101
7,5.666667,2-hop,0.0,1,0.00033920821241814186,0.0008420530525438582,True,I,MH0258475,8,12,1.1101,1.1101
7,5.666667,3+-hop,0.008,125,0.06818940740920372,0.1606570222216794,True,I,MH0258475,8,12,1.1101,1.1101
7,5.833333,0-hop,0.0,1,0.00024222531187744454,0.001388498160434592,True,I,MH0258475,8,12,1.1101,1.1101
7,5.833333,1-hop,0.0,1,0.00032624223866586184,0.0013609881932359976,True,I,MH0258475,8,12,1.1101,1.1101
7,5.833333,2-hop,0.0,1,0.0005039377498646402,0.0012509789121571057,True,I,MH0258475,8,12,1.1101,1.1101
7,5.833333,3+-hop,0.008,125,0.06839938375553019,0.16083813607648142,True,I,MH0258475,8,12,1.1101,1.1101
7,6.0,0-hop,0.0,1,0.0002387948743687811,0.0013688340050523708,True,I,MH0258475,8,12,1.1101,1.1101
7,6.0,1-hop,0.0,1,0.00039094399497407767,0.001630905193490842,True,I,MH0258475,8,12,1.1101,1.1101
7,6.0,2-hop,0.0,1,0.0007639054056925429,0.0018963246029115222,True,I,MH0258475,8,12,1.1101,1.1101
7,6.0,3+-hop,0.008,125,0.06797251043947361,0.16055612778107697,True,I,MH0258475,8,12,1.1101,1.1101
7,6.166667,0-hop,0.0,1,0.00010268825711110516,0.0005886356590559141,True,I,MH0258475,8,12,1.1101,1.1101
7,6.166667,1-hop,0.0,1,0.00018137624354262492,0.0007566491911178757,True,I,MH0258475,8,12,1.1101,1.1101
7,6.166667,2-hop,0.0,1,0.000714713724991689,0.0017742107997148712,True,I,MH0258475,8,12,1.1101,1.1101
7,6.166667,3+-hop,0.008,125,0.0692768916867576,0.16464383138810426,True,I,MH0258475,8,12,1.1101,1.1101
7,6.333333,0-hop,0.0,1,2.355796072592665e-05,0.0001350403262070706,True,I,MH0258475,8,12,1.1101,1.1101
7,6.333333,1-hop,0.0,1,5.020351721890855e-05,0.00020943454309677758,True,I,MH0258475,8,12,1.1101,1.1101
7,6.333333,2-hop,0.0,1,0.0005526093307745313,0.0013718016156675625,True,I,MH0258475,8,12,1.1101,1.1101
7,6.333333,3+-hop,0.008,125,0.06970752959573556,0.16543930664713524,True,I,MH0258475,8,12,1.1101,1.1101
7,6.5,0-hop,0.0,1,6.086278585459747e-05,0.00034888123599894624,True,I,MH0258475,8,12,1.1101,1.1101
7,6.5,1-hop,0.0,1,1.5443956729902035e-06,6.442771742923225e-06,True,I,MH0258475,8,12,1.1101,1.1101
7,6.5,2-hop,0.0,1,0.0015872517890615733,0.00394020594197004,True,I,MH0258475,8,12,1.1101,1.1101
7,6.5,3+-hop,0.008,125,0.06458930830857214,0.15138991091806045,True,I,MH0258475,8,12,1.1101,1.1101
7,6.666667,0-hop,0.0,1,1.0783492836931765e-05,6.181377103444487e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,6.666667,1-hop,0.0,1,8.52647815838233e-06,3.556999900104369e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,6.666667,2-hop,0.0,1,0.00015433039726074746,0.000383110954735742,True,I,MH0258475,8,12,1.1101,1.1101
7,6.666667,3+-hop,0.008,125,0.06737100882507224,0.15938546008873639,True,I,MH0258475,8,12,1.1101,1.1101
7,6.833333,0-hop,0.0,1,5.156286473074768e-06,2.9557168187940976e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,6.833333,1-hop,0.0,1,4.882579684242305e-06,2.0368709244892365e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,6.833333,2-hop,0.0,1,5.832955501476885e-05,0.0001447977320583413,True,I,MH0258475,8,12,1.1101,1.1101
7,6.833333,3+-hop,0.008,125,0.062235778465756064,0.14280551269225578,True,I,MH0258475,8,12,1.1101,1.1101
