scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,is_active,defect_type,true_node,start_hour,duration_h,flow,abs_flow
21,1.666667,3+-hop,0.02459016393442623,122,0.03391284003291779,0.019678995797419573,True,I,HS1308259,2,24,6.1481,6.1481
21,1.833333,0-hop,0.0,1,0.0007439837419487488,0.0026870015331629826,True,I,HS1308259,2,24,6.1481,6.1481
21,1.833333,1-hop,0.0,2,0.00013389878138496508,4.822568557368996e-05,True,I,HS1308259,2,24,6.1481,6.1481
21,1.833333,2-hop,0.0,3,0.6132090820603511,0.7692397157258598,True,I,HS1308259,2,24,6.1481,6.1481
21,1.833333,3+-hop,0.02459016393442623,122,0.03452599426774835,0.020028118799798877,True,I,HS1308259,2,24,6.1481,6.1481
21,2.0,0-hop,0.0,1,0.00019257699666312865,0.0006955188078846425,True,I,HS1308259,2,24,6.1481,6.1481
21,2.0,1-hop,0.0,2,0.0003003799231325641,0.0006796771055903186,True,I,HS1308259,2,24,6.1481,6.1481
21,2.0,2-hop,0.0,3,0.6134492562345829,0.769504035740201,True,I,HS1308259,2,24,6.1481,6.1481
21,2.0,3+-hop,0.02459016393442623,122,0.03433250914455602,0.020019288109164327,True,I,HS1308259,2,24,6.1481,6.1481
21,2.166667,0-hop,0.0,1,0.0009562248222597853,0.0034535399345292975,True,I,HS1308259,2,24,6.1481,6.1481
21,2.166667,1-hop,0.0,2,0.00023139288019796722,0.0005297881288515047,True,I,HS1308259,2,24,6.1481,6.1481
21,2.166667,2-hop,0.0,3,0.6087760022321125,0.7636583287520173,True,I,HS1308259,2,24,6.1481,6.1481
21,2.166667,3+-hop,0.02459016393442623,122,0.033862783655188716,0.019876799265632423,True,I,HS1308259,2,24,6.1481,6.1481
21,2.333333,0-hop,0.0,1,0.0014393153150068462,0.005198288941097285,True,I,HS1308259,2,24,6.1481,6.1481
21,2.333333,1-hop,0.0,2,0.0002666564287480332,0.0006079197275802307,True,I,HS1308259,2,24,6.1481,6.1481
21,2.333333,2-hop,0.0,3,0.6034187778772644,0.756954401394617,True,I,HS1308259,2,24,6.1481,6.1481
